"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"nucleotide-excision repair, DNA incision (GO:0033683)","5/39",0.912207367845812,0.98103821022529,0,0,0.589933688765489,0.054207790058187,"POLD4;PCNA;UBB;GTF2H1;DDB2"
"protein monoubiquitination (GO:0006513)","5/39",0.912207367845812,0.98103821022529,0,0,0.589933688765489,0.054207790058187,"RNF20;UBE2W;UBE2E1;ZNF598;CDC73"
"regulation of exit from mitosis (GO:0007096)","5/39",0.912207367845812,0.98103821022529,0,0,0.589933688765489,0.054207790058187,"NPM2;RGCC;UBB;UBE2E1;CDC14B"
"regulation of viral entry into host cell (GO:0046596)","5/39",0.912207367845812,0.98103821022529,0,0,0.589933688765489,0.054207790058187,"IFITM2;GSN;TRIM5;TRIM14;PTX3"
"microtubule cytoskeleton organization involved in mitosis (GO:1902850)","20/128",0.912647875393039,0.98103821022529,0,0,0.742234169653525,0.0678440266735312,"DCTN6;SUN2;AHCTF1;SEH1L;NEK6;PLK2;KIF11;RANGAP1;NSL1;SKA2;MECP2;CLIP1;KIF18A;CENPF;SBDS;NUP98;MAPRE1;CENPP;KPNB1;NDEL1"
"alcohol catabolic process (GO:0046164)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"SCARF1"
"aminoglycan metabolic process (GO:0006022)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"B3GAT3"
"B cell mediated immunity (GO:0019724)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"MSH2"
"calcineurin-NFAT signaling cascade (GO:0033173)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"NFATC4"
"chromatin-mediated maintenance of transcription (GO:0048096)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"ZMIZ1"
"cytidine to uridine editing (GO:0016554)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"APOBEC3C"
"desensitization of G protein-coupled receptor signaling pathway (GO:0002029)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"ADM"
"establishment of epithelial cell apical/basal polarity (GO:0045198)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"SH3BP1"
"fatty acid homeostasis (GO:0055089)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"PRKAA1"
"humoral immune response mediated by circulating immunoglobulin (GO:0002455)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"C1R"
"isotype switching (GO:0045190)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"MSH2"
"mitochondrial protein processing (GO:0034982)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"MIPEP"
"mitochondrial transcription (GO:0006390)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"FOXO3"
"negative regulation of nuclear division (GO:0051784)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"TOM1L1"
"negative regulation of steroid biosynthetic process (GO:0010894)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"NR0B1"
"organophosphate catabolic process (GO:0046434)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"ENPP2"
"peptidyl-proline hydroxylation (GO:0019511)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"P4HA2"
"positive regulation of acrosome reaction (GO:2000344)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"PLCB1"
"positive regulation of bone resorption (GO:0045780)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"DEF8"
"positive regulation of ceramide biosynthetic process (GO:2000304)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"NSMAF"
"positive regulation of dendrite development (GO:1900006)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"PTN"
"positive regulation of DNA methylation-dependent heterochromatin assembly (GO:0090309)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"ATF7IP"
"positive regulation of histone exchange (GO:1900051)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"ATRX"
"positive regulation of lipid localization (GO:1905954)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"APOB"
"positive regulation of sphingolipid biosynthetic process (GO:0090154)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"NSMAF"
"postsynapse assembly (GO:0099068)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"WNT5A"
"protein kinase C-activating G protein-coupled receptor signaling pathway (GO:0007205)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"DGKH"
"rDNA heterochromatin assembly (GO:0000183)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"MBD2"
"regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001267)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"GSN"
"regulation of histone exchange (GO:1900049)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"ATRX"
"regulation of microtubule-based movement (GO:0060632)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"MAP2"
"regulation of myeloid leukocyte mediated immunity (GO:0002886)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"DNASE1"
"regulation of phospholipase activity (GO:0010517)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"FGFR2"
"regulation of toll-like receptor 9 signaling pathway (GO:0034163)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"GRAMD4"
"response to corticosteroid (GO:0031960)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"AKR1C3"
"synaptic transmission, GABAergic (GO:0051932)","1/11",0.913447372421871,0.98103821022529,0,0,0.401354401805869,0.0363344196382575,"GABRE"
"defense response to Gram-positive bacterium (GO:0050830)","10/70",0.913954481328817,0.98103821022529,0,0,0.668342550695492,0.0601337937634352,"ADAM17;RARRES2;PLA2G2A;HMGB2;IL12A;ANG;TNFRSF14;HLA-A;GBP4;HLA-E"
"chloride transport (GO:0006821)","11/76",0.91421478981436,0.98103821022529,0,0,0.678582619291696,0.0608618955300675,"CLIC4;TTYH3;CLCN4;SLC1A1;ANO10;ANO6;CLCN3;GABRE;SLC26A6;BEST1;SLC12A9"
"RNA transport (GO:0050658)","11/76",0.91421478981436,0.98103821022529,0,0,0.678582619291696,0.0608618955300675,"ZFP36;ATXN2;NUP188;TST;NUP62;HNRNPA2B1;RNPS1;THOC2;TGFBR2;SIDT2;ZFP36L1"
"DNA modification (GO:0006304)","3/26",0.914967683150253,0.98103821022529,0,0,0.523342970923572,0.046507675548618,"NEIL3;PARP2;NEIL1"
"negative regulation of telomere maintenance via telomere lengthening (GO:1904357)","3/26",0.914967683150253,0.98103821022529,0,0,0.523342970923572,0.046507675548618,"EXOSC10;SLX4;TNKS2"
"negative regulation of transposition (GO:0010529)","3/26",0.914967683150253,0.98103821022529,0,0,0.523342970923572,0.046507675548618,"APOBEC3C;MOV10;MYBL1"
"retrograde transport, endosome to Golgi (GO:0042147)","13/88",0.915657191462102,0.98103821022529,0,0,0.694946750524109,0.0612340025080226,"TMEM87A;TMEM87B;TRAPPC10;DENND2A;RHOBTB3;PREPL;EHD3;SNX2;CLTCL1;STX6;VPS35;SNX5;PLEKHJ1"
"endoplasmic reticulum mannose trimming (GO:1904380)","2/19",0.916304112796044,0.98103821022529,0,0,0.472093503733656,0.0412642620283407,"UBB;SYVN1"
"leukotriene biosynthetic process (GO:0019370)","2/19",0.916304112796044,0.98103821022529,0,0,0.472093503733656,0.0412642620283407,"GGT5;PLA2G4A"
"maintenance of protein localization in organelle (GO:0072595)","2/19",0.916304112796044,0.98103821022529,0,0,0.472093503733656,0.0412642620283407,"PINK1;BCL3"
"mesenchymal cell development (GO:0014031)","2/19",0.916304112796044,0.98103821022529,0,0,0.472093503733656,0.0412642620283407,"NOTCH1;NRG1"
"piRNA metabolic process (GO:0034587)","2/19",0.916304112796044,0.98103821022529,0,0,0.472093503733656,0.0412642620283407,"MOV10L1;MYBL1"
"postsynaptic membrane organization (GO:0001941)","2/19",0.916304112796044,0.98103821022529,0,0,0.472093503733656,0.0412642620283407,"DLG4;LRRC4"
"protein import into mitochondrial matrix (GO:0030150)","2/19",0.916304112796044,0.98103821022529,0,0,0.472093503733656,0.0412642620283407,"GRPEL1;DNAJC15"
"purine ribonucleoside bisphosphate metabolic process (GO:0034035)","2/19",0.916304112796044,0.98103821022529,0,0,0.472093503733656,0.0412642620283407,"TPST1;ENPP1"
"regulation of mitotic spindle assembly (GO:1901673)","2/19",0.916304112796044,0.98103821022529,0,0,0.472093503733656,0.0412642620283407,"VPS4B;EML3"
"response to ATP (GO:0033198)","2/19",0.916304112796044,0.98103821022529,0,0,0.472093503733656,0.0412642620283407,"P2RX7;ABCC9"
"synaptic transmission, cholinergic (GO:0007271)","2/19",0.916304112796044,0.98103821022529,0,0,0.472093503733656,0.0412642620283407,"NQO1;COLQ"
"RNA stabilization (GO:0043489)","4/33",0.91813507177421,0.982809845544102,0,0,0.553351336380003,0.0472621593914851,"LARP1;GDNF;CIRBP;AXIN2"
"establishment of protein localization to extracellular region (GO:0035592)","6/46",0.918983207916416,0.983237976242708,0,0,0.601657458563536,0.0508324917640688,"RAB3B;GOLPH3;OLFM2;TMEM167A;RAB3D;PREB"
"regulation of B cell proliferation (GO:0030888)","6/46",0.918983207916416,0.983237976242708,0,0,0.601657458563536,0.0508324917640688,"CD40;MEF2C;BCL2;IRS2;EPHB2;TNFSF13B"
"DNA-dependent DNA replication (GO:0006261)","20/129",0.919063935835258,0.983237976242708,0,0,0.735378440366973,0.0620656373561578,"PSMD10;PRIM2;MCM7;RECQL;HMGA1;DDX21;PSMA7;PSMD8;PSMA5;POLD4;PSMC5;PSMD7;RAD51;UBB;PSME3;REV3L;PSME2;MCMBP;MCM4;MCM2"
"adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)","18/118",0.92205288239674,0.98624643750031,0,0,0.721450881612091,0.0585476876034971,"PTGFR;RAMP3;LPAR1;ADCY4;ADCY3;ADM;ADCY1;ADRA1B;ADCY8;RXFP1;ADRA2A;GNG2;TBXA2R;GNAQ;GPER1;S1PR1;LGR5;LGR4"
"inorganic anion transmembrane transport (GO:0098661)","9/65",0.92272735566501,0.986430675568095,0,0,0.644472767744947,0.0518294521437199,"SLC5A6;SLC25A3;SLC26A2;SLC20A1;SLC1A1;ANO6;CLCN3;GABRE;SLC12A9"
"glycolipid biosynthetic process (GO:0009247)","5/40",0.922997317113449,0.986430675568095,0,0,0.573042573795775,0.0459173004232762,"ST8SIA1;B3GNT5;PIGA;PIGZ;A4GALT"
"organic hydroxy compound transport (GO:0015850)","5/40",0.922997317113449,0.986430675568095,0,0,0.573042573795775,0.0459173004232762,"ABCC3;ABCC4;RALBP1;STARD5;SLC51B"
"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)","13/89",0.923032575671721,0.986430675568095,0,0,0.685759682224429,0.0549230085377312,"PSMD10;CUL1;PSMA7;PSMD8;PSMA5;PSMC5;PSMD7;PSME3;PSME2;FBXL3;SKP2;FBXL7;FBXO9"
"sensory perception of light stimulus (GO:0050953)","14/95",0.923795069652003,0.986430675568095,0,0,0.692880264931934,0.0549211666921362,"COL18A1;CRYBG3;WFS1;COL11A1;PITPNA;EYA4;EML2;DHRS3;BEST1;RPGR;COL1A1;ABLIM1;RP2;PRPH2"
"double-strand break repair (GO:0006302)","26/164",0.924454308253912,0.986430675568095,0,0,0.754859571728522,0.0592954668204437,"SMARCAL1;AP5Z1;HMGB2;NUCKS1;BRCA1;SAMHD1;ZFYVE26;SLX4;RAD21;REV3L;TNKS1BP1;NBN;TP53BP1;KDM4A;EYA1;PARP2;RECQL;SETMAR;INO80;PARP9;SPIDR;MORF4L1;PPP5C;RAD51;TDP1;UBE2N"
"Golgi organization (GO:0007030)","20/130",0.925085712932639,0.986430675568095,0,0,0.728647360703812,0.0567389561756304,"RAB2A;CUL7;ATP8B4;ATL3;LRRK2;VMP1;VCPIP1;GOLPH3;NPLOC4;FAM174B;PDCD10;GORASP1;MYO18A;STX6;TRAPPC11;PRKD1;TMED7;SEC22B;OBSL1;TMED5"
"regulation of transcription elongation from RNA polymerase II promoter (GO:0034243)","3/27",0.92735106575464,0.986430675568095,0,0,0.501505646173149,0.0378250971618485,"LDB1;CDC73;BRD4"
"telomere organization (GO:0032200)","6/47",0.928422614736854,0.986430675568095,0,0,0.586946135659247,0.0435914600209529,"POLD4;PCNA;APEX1;DOT1L;NBN;ZNF365"
"transcription by RNA polymerase I (GO:0006360)","4/34",0.929048706014888,0.986430675568095,0,0,0.534872824631861,0.039363491154856,"CDK7;TAF1A;GTF2H1;MAPK3"
"anaphase-promoting complex-dependent catabolic process (GO:0031145)","12/84",0.929552416060025,0.986430675568095,0,0,0.668175720992622,0.0488116273850459,"RB1;PSMD8;PSMA5;PSMD10;PSMC5;PSMD7;UBB;PSME3;UBE2E1;PSME2;SKP2;PSMA7"
"nuclear export (GO:0051168)","12/84",0.929552416060025,0.986430675568095,0,0,0.668175720992622,0.0488116273850459,"EGR2;ATXN1;RANBP3;NUP188;STRADB;NUP62;CHP1;XPO7;RNPS1;THOC2;PKD1;MALT1"
"adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)","26/165",0.92957193113917,0.986430675568095,0,0,0.749381716232264,0.0547281619873475,"CHRM2;PTGFR;RAMP3;LPAR1;ADCY4;ADCY3;ADM;ADCY1;ADRA1B;ADCY8;RXFP1;MCHR1;GNAI1;AKAP12;GRK5;TBXA2R;GPER1;GNA12;S1PR1;PRKACB;WASF2;GPR37;ADRA2A;GNAQ;LGR5;LGR4"
"base-excision repair, AP site formation (GO:0006285)","2/20",0.930093625614668,0.986430675568095,0,0,0.445838211518091,0.0323099064229689,"NEIL3;NEIL1"
"calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules (GO:0016338)","2/20",0.930093625614668,0.986430675568095,0,0,0.445838211518091,0.0323099064229689,"CLDN11;CLDN12"
"gastrulation (GO:0007369)","2/20",0.930093625614668,0.986430675568095,0,0,0.445838211518091,0.0323099064229689,"UGDH;NR4A3"
"mitochondrial cytochrome c oxidase assembly (GO:0033617)","2/20",0.930093625614668,0.986430675568095,0,0,0.445838211518091,0.0323099064229689,"COA1;COX14"
"mitotic cytokinetic process (GO:1902410)","2/20",0.930093625614668,0.986430675568095,0,0,0.445838211518091,0.0323099064229689,"VPS4B;VPS4A"
"oligodendrocyte differentiation (GO:0048709)","2/20",0.930093625614668,0.986430675568095,0,0,0.445838211518091,0.0323099064229689,"SOX9;ZNF488"
"positive regulation of hormone secretion (GO:0046887)","2/20",0.930093625614668,0.986430675568095,0,0,0.445838211518091,0.0323099064229689,"RASL10B;CYP19A1"
"toll-like receptor 4 signaling pathway (GO:0034142)","2/20",0.930093625614668,0.986430675568095,0,0,0.445838211518091,0.0323099064229689,"PRKCE;LY96"
"attachment of mitotic spindle microtubules to kinetochore (GO:0051315)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"SEH1L"
"brain morphogenesis (GO:0048854)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"PTEN"
"calcineurin-mediated signaling (GO:0097720)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"NFATC4"
"chromatin assembly or disassembly (GO:0006333)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"TP53"
"depurination (GO:0045007)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"NEIL3"
"exit from mitosis (GO:0010458)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"EPS8"
"mesoderm morphogenesis (GO:0048332)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"TBX3"
"microtubule anchoring (GO:0034453)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"DAG1"
"mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"UQCRC1"
"mitotic G1/S transition checkpoint signaling (GO:0044819)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"TP53"
"motile cilium assembly (GO:0044458)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"E2F4"
"negative regulation of complement activation (GO:0045916)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"SERPING1"
"negative regulation of hemostasis (GO:1900047)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"SERPINE2"
"peptidyl-methionine modification (GO:0018206)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"NAA20"
"phospholipid efflux (GO:0033700)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"ABCA7"
"positive regulation of metaphase/anaphase transition of cell cycle (GO:1902101)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"RB1"
"positive regulation of mitotic metaphase/anaphase transition (GO:0045842)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"RB1"
"positive regulation of mitotic sister chromatid separation (GO:1901970)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"RB1"
"positive regulation of neuroinflammatory response (GO:0150078)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"NUPR1"
"positive regulation of pseudopodium assembly (GO:0031274)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"CDC42EP3"
"presynapse organization (GO:0099172)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"WNT5A"
"purine nucleoside monophosphate biosynthetic process (GO:0009127)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"IMPDH1"
"regulation of cholesterol esterification (GO:0010872)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"AGT"
"regulation of DNA-dependent DNA replication (GO:0090329)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"NBN"
"regulation of pseudopodium assembly (GO:0031272)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"CDC42EP3"
"sno(s)RNA 3'-end processing (GO:0031126)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"EXOSC10"
"thyroid hormone generation (GO:0006590)","1/12",0.930715118314383,0.986430675568095,0,0,0.364844836628132,0.026196604975191,"DIO2"
"ribonucleoprotein complex biogenesis (GO:0022613)","8/60",0.931877021231271,0.987289253829951,0,0,0.616930807885582,0.043527198089105,"SHQ1;NVL;NIP7;DHX37;ZNF658;MALSU1;ZNF622;GLUL"
"DNA replication (GO:0006260)","16/108",0.93187925984595,0.987289253829951,0,0,0.697053286045799,0.0491785189188819,"UPF1;MCM7;IGHMBP2;NAP1L1;BRCA1;POLD4;TIMELESS;REV3L;MCMBP;MCM4;RBMS1;RAD1;NBN;CLSPN;RHNO1;MCM2"
"establishment of protein localization to mitochondrion (GO:0072655)","6/48",0.936877679595646,0.991472044394866,0,0,0.572935351940877,0.0373568459243866,"BCAP31;RALA;PINK1;GRPEL1;TOMM34;DNAJC15"
"regulation of interleukin-10 production (GO:0032653)","6/48",0.936877679595646,0.991472044394866,0,0,0.572935351940877,0.0373568459243866,"CD274;TSLP;IRF4;STAT3;PLCG2;DLL1"
"GPI anchor metabolic process (GO:0006505)","3/28",0.938056728830136,0.991472044394866,0,0,0.48141530740276,0.0307840312119588,"PGAP1;PIGA;PIGZ"
"regulation of phosphatase activity (GO:0010921)","3/28",0.938056728830136,0.991472044394866,0,0,0.48141530740276,0.0307840312119588,"SH2D4A;ZCCHC9;CHP1"
"regulation of reactive oxygen species biosynthetic process (GO:1903426)","3/28",0.938056728830136,0.991472044394866,0,0,0.48141530740276,0.0307840312119588,"PLCG2;CYBA;PPARA"
"response to light stimulus (GO:0009416)","8/61",0.939204502912378,0.991472044394866,0,0,0.605252678486773,0.0379626799908327,"MAPK10;BRSK1;COPS3;TP53I13;OPN3;CIRBP;MAP4K3;DDB2"
"cellular respiration (GO:0045333)","5/42",0.941105604893652,0.991472044394866,0,0,0.541999443581166,0.032899322568257,"NR4A3;UQCRC1;ETFA;ME3;MTFR1"
"interstrand cross-link repair (GO:0036297)","7/55",0.941376502163347,0.991472044394866,0,0,0.584798626810684,0.0353289194677762,"MUS81;NEIL3;SLX4;RAD51;UBB;NUCKS1;FANCG"
"nucleotide-excision repair, DNA incision, 3'-to lesion (GO:0006295)","2/21",0.941713101863323,0.991472044394866,0,0,0.422346634272586,0.0253638639147698,"GTF2H1;DDB2"
"nucleotide-excision repair, preincision complex stabilization (GO:0006293)","2/21",0.941713101863323,0.991472044394866,0,0,0.422346634272586,0.0253638639147698,"GTF2H1;DDB2"
"poly(A)+ mRNA export from nucleus (GO:0016973)","2/21",0.941713101863323,0.991472044394866,0,0,0.422346634272586,0.0253638639147698,"NUP93;THOC2"
"regulation of mitochondrial translation (GO:0070129)","2/21",0.941713101863323,0.991472044394866,0,0,0.422346634272586,0.0253638639147698,"SHMT2;MALSU1"
"regulation of transcription by RNA polymerase III (GO:0006359)","2/21",0.941713101863323,0.991472044394866,0,0,0.422346634272586,0.0253638639147698,"MAF1;MTOR"
"regulation of transposition (GO:0010528)","2/21",0.941713101863323,0.991472044394866,0,0,0.422346634272586,0.0253638639147698,"APOBEC3C;MYBL1"
"rRNA modification (GO:0000154)","2/21",0.941713101863323,0.991472044394866,0,0,0.422346634272586,0.0253638639147698,"METTL5;FTSJ3"
"zinc ion transport (GO:0006829)","2/21",0.941713101863323,0.991472044394866,0,0,0.422346634272586,0.0253638639147698,"SLC39A13;SLC39A1"
"RNA splicing (GO:0008380)","14/98",0.942087930950782,0.991472044394866,0,0,0.668008723368562,0.0398511718279879,"IVNS1ABP;MBNL1;NONO;WBP4;LSM1;USB1;USP39;PTBP1;NOVA1;DHX16;RNPS1;TARDBP;SMNDC1;SNRPB"
"cellular protein metabolic process (GO:0044267)","71/417",0.943609244723031,0.991472044394866,0,0,0.820704473312565,0.0476362598882836,"CSF1;TNC;PLOD2;LAMC1;PRSS23;FBXO22;ZDHHC2;CHRDL1;PCSK5;PHEX;LOXL2;MRPL41;PCMT1;UBL5;C4A;FDXR;TIMP1;LMCD1;MANBA;IGFBP4;MMP2;IGFBP2;CKAP4;DNAJC3;ADAM17;VCAN;LOX;MMP15;SPARCL1;FAM20C;GAS6;MFGE8;UBA7;MRPS36;SDC2;RPN1;SRBD1;GATA6;IGHMBP2;DENND3;FURIN;PSEN1;FSTL1;LTBP1;GSPT1;FSTL3;CST3;STC2;ABL2;EIF4EBP2;TMEM208;IGFBP6;APOB;ST3GAL1;GOLM1;WFS1;FUCA2;TMEM132A;LAMB1;IGF1;PGA3;SPCS3;TNIP1;QPCT;AGO2;UBA3;MSRB3;CPE;LGMN;MSRB1;PNPLA2"
"cellular defense response (GO:0006968)","6/49",0.944432218280404,0.991472044394866,0,0,0.5595762325815,0.0319917338340531,"ITGB1;LY96;PTK2B;LSP1;TCIRG1;RELA"
"chromatin organization involved in regulation of transcription (GO:0034401)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"ZMIZ1"
"DNA deamination (GO:0045006)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"APOBEC3C"
"DNA replication-independent nucleosome organization (GO:0034724)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"ATRX"
"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000479)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"UTP20"
"extracellular transport (GO:0006858)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"TSG101"
"inner dynein arm assembly (GO:0036159)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"DNAH7"
"intraciliary retrograde transport (GO:0035721)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"WDR19"
"kinetochore organization (GO:0051383)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"CENPF"
"negative regulation of adenylate cyclase activity (GO:0007194)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"EDNRB"
"negative regulation of chromatin organization (GO:1905268)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"HMGA1"
"negative regulation of chromatin silencing (GO:0031936)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"HMGA1"
"negative regulation of gene silencing (GO:0060969)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"HMGA1"
"negative regulation of reactive oxygen species biosynthetic process (GO:1903427)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"PPARA"
"negative regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030948)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"EPN2"
"negative regulation of viral release from host cell (GO:1902187)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"TRIM5"
"oligosaccharide-lipid intermediate biosynthetic process (GO:0006490)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"ALG2"
"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"ZBTB1"
"positive regulation of calcium ion-dependent exocytosis (GO:0045956)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"CACNA1G"
"positive regulation of calcium-mediated signaling (GO:0050850)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"PLCG2"
"positive regulation of heterochromatin assembly (GO:0031453)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"ATF7IP"
"positive regulation of steroid metabolic process (GO:0045940)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"AGT"
"pseudouridine synthesis (GO:0001522)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"PUS1"
"pyrimidine deoxyribonucleotide catabolic process (GO:0009223)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"NEIL1"
"regulation of fibrinolysis (GO:0051917)","1/13",0.944538456494517,0.991472044394866,0,0,0.334420198980018,0.0190816408739325,"THBS1"
